Cell Type,TF/HM,Read Type,BAM URL,PEAKS_URL
GM12878,CHD1,Single,https://www.encodeproject.org/files/ENCFF560OFM/@@download/ENCFF560OFM.bam,https://www.encodeproject.org/files/ENCFF136HKZ/@@download/ENCFF136HKZ.bed.gz
GM12878,CHD1,Single,https://www.encodeproject.org/files/ENCFF047BBR/@@download/ENCFF047BBR.bam,https://www.encodeproject.org/files/ENCFF136HKZ/@@download/ENCFF136HKZ.bed.gz
K562 genetically modified using CRISPR,eGFP-ZNF584,Single,https://www.encodeproject.org/files/ENCFF388PNJ/@@download/ENCFF388PNJ.bam,https://www.encodeproject.org/files/ENCFF870WRO/@@download/ENCFF870WRO.bed.gz
K562 genetically modified using CRISPR,eGFP-ZNF584,Single,https://www.encodeproject.org/files/ENCFF151KAU/@@download/ENCFF151KAU.bam,https://www.encodeproject.org/files/ENCFF870WRO/@@download/ENCFF870WRO.bed.gz
H1-hESC,RNF2,Single,https://www.encodeproject.org/files/ENCFF493YQC/@@download/ENCFF493YQC.bam,https://www.encodeproject.org/files/ENCFF377LKC/@@download/ENCFF377LKC.bed.gz
H1-hESC,RNF2,Single,https://www.encodeproject.org/files/ENCFF189WJE/@@download/ENCFF189WJE.bam,https://www.encodeproject.org/files/ENCFF377LKC/@@download/ENCFF377LKC.bed.gz
GM12878,MAZ,Single,https://www.encodeproject.org/files/ENCFF000VYK/@@download/ENCFF000VYK.bam,https://www.encodeproject.org/files/ENCFF440OBY/@@download/ENCFF440OBY.bed.gz
GM12878,MAZ,Single,https://www.encodeproject.org/files/ENCFF962MLT/@@download/ENCFF962MLT.bam,https://www.encodeproject.org/files/ENCFF440OBY/@@download/ENCFF440OBY.bed.gz
GM12878,MAZ,Single,https://www.encodeproject.org/files/ENCFF509RNF/@@download/ENCFF509RNF.bam,https://www.encodeproject.org/files/ENCFF440OBY/@@download/ENCFF440OBY.bed.gz
GM12878,JUNB,Single,https://www.encodeproject.org/files/ENCFF750SGF/@@download/ENCFF750SGF.bam,https://www.encodeproject.org/files/ENCFF332JOV/@@download/ENCFF332JOV.bed.gz
GM12878,JUNB,Single,https://www.encodeproject.org/files/ENCFF273TMW/@@download/ENCFF273TMW.bam,https://www.encodeproject.org/files/ENCFF332JOV/@@download/ENCFF332JOV.bed.gz
K562 genetically modified using stable transfection,eGFP-BACH1,Single,https://www.encodeproject.org/files/ENCFF251XRL/@@download/ENCFF251XRL.bam,https://www.encodeproject.org/files/ENCFF772XDS/@@download/ENCFF772XDS.bed.gz
K562 genetically modified using stable transfection,eGFP-BACH1,Single,https://www.encodeproject.org/files/ENCFF220WDD/@@download/ENCFF220WDD.bam,https://www.encodeproject.org/files/ENCFF772XDS/@@download/ENCFF772XDS.bed.gz
GM12878,CBX5,Single,https://www.encodeproject.org/files/ENCFF669GJB/@@download/ENCFF669GJB.bam,https://www.encodeproject.org/files/ENCFF799MMA/@@download/ENCFF799MMA.bed.gz
GM12878,CBX5,Single,https://www.encodeproject.org/files/ENCFF092VSU/@@download/ENCFF092VSU.bam,https://www.encodeproject.org/files/ENCFF799MMA/@@download/ENCFF799MMA.bed.gz
K562,MAFF,Single,https://www.encodeproject.org/files/ENCFF000YSN/@@download/ENCFF000YSN.bam,https://www.encodeproject.org/files/ENCFF755LJZ/@@download/ENCFF755LJZ.bed.gz
K562,MAFF,Single,https://www.encodeproject.org/files/ENCFF146UJY/@@download/ENCFF146UJY.bam,https://www.encodeproject.org/files/ENCFF755LJZ/@@download/ENCFF755LJZ.bed.gz
K562,MAFF,Single,https://www.encodeproject.org/files/ENCFF160TSK/@@download/ENCFF160TSK.bam,https://www.encodeproject.org/files/ENCFF755LJZ/@@download/ENCFF755LJZ.bed.gz
K562,NONO,Single,https://www.encodeproject.org/files/ENCFF984PYA/@@download/ENCFF984PYA.bam,https://www.encodeproject.org/files/ENCFF882WGE/@@download/ENCFF882WGE.bed.gz
K562,NONO,Single,https://www.encodeproject.org/files/ENCFF614DLD/@@download/ENCFF614DLD.bam,https://www.encodeproject.org/files/ENCFF882WGE/@@download/ENCFF882WGE.bed.gz
K562 genetically modified using stable transfection,eGFP-GTF2E2,Single,https://www.encodeproject.org/files/ENCFF926JFS/@@download/ENCFF926JFS.bam,https://www.encodeproject.org/files/ENCFF796SSH/@@download/ENCFF796SSH.bed.gz
K562 genetically modified using stable transfection,eGFP-GTF2E2,Single,https://www.encodeproject.org/files/ENCFF552USH/@@download/ENCFF552USH.bam,https://www.encodeproject.org/files/ENCFF796SSH/@@download/ENCFF796SSH.bed.gz
K562,RBM39,Single,https://www.encodeproject.org/files/ENCFF438LZN/@@download/ENCFF438LZN.bam,https://www.encodeproject.org/files/ENCFF385SRC/@@download/ENCFF385SRC.bed.gz
K562,RBM39,Single,https://www.encodeproject.org/files/ENCFF656RDN/@@download/ENCFF656RDN.bam,https://www.encodeproject.org/files/ENCFF385SRC/@@download/ENCFF385SRC.bed.gz
GM12878,SRF,Single,https://www.encodeproject.org/files/ENCFF000OFD/@@download/ENCFF000OFD.bam,https://www.encodeproject.org/files/ENCFF256FUR/@@download/ENCFF256FUR.bed.gz
GM12878,SRF,Single,https://www.encodeproject.org/files/ENCFF716XWN/@@download/ENCFF716XWN.bam,https://www.encodeproject.org/files/ENCFF256FUR/@@download/ENCFF256FUR.bed.gz
GM12878,SRF,Single,https://www.encodeproject.org/files/ENCFF941CFE/@@download/ENCFF941CFE.bam,https://www.encodeproject.org/files/ENCFF256FUR/@@download/ENCFF256FUR.bed.gz
GM12878,SRF,Single,https://www.encodeproject.org/files/ENCFF000OEZ/@@download/ENCFF000OEZ.bam,https://www.encodeproject.org/files/ENCFF256FUR/@@download/ENCFF256FUR.bed.gz
GM12878,SRF,Single,https://www.encodeproject.org/files/ENCFF187ZGJ/@@download/ENCFF187ZGJ.bam,https://www.encodeproject.org/files/ENCFF256FUR/@@download/ENCFF256FUR.bed.gz
GM12878,SRF,Single,https://www.encodeproject.org/files/ENCFF351NJK/@@download/ENCFF351NJK.bam,https://www.encodeproject.org/files/ENCFF256FUR/@@download/ENCFF256FUR.bed.gz
K562,ZBED1,Single,https://www.encodeproject.org/files/ENCFF979YNL/@@download/ENCFF979YNL.bam,https://www.encodeproject.org/files/ENCFF052CCG/@@download/ENCFF052CCG.bed.gz
K562,ZBED1,Single,https://www.encodeproject.org/files/ENCFF016MFU/@@download/ENCFF016MFU.bam,https://www.encodeproject.org/files/ENCFF052CCG/@@download/ENCFF052CCG.bed.gz
K562,SAFB2,Single,https://www.encodeproject.org/files/ENCFF431ABA/@@download/ENCFF431ABA.bam,https://www.encodeproject.org/files/ENCFF985UBC/@@download/ENCFF985UBC.bed.gz
K562,SAFB2,Single,https://www.encodeproject.org/files/ENCFF235PFI/@@download/ENCFF235PFI.bam,https://www.encodeproject.org/files/ENCFF985UBC/@@download/ENCFF985UBC.bed.gz
K562,EP300,Single,https://www.encodeproject.org/files/ENCFF000YVT/@@download/ENCFF000YVT.bam,https://www.encodeproject.org/files/ENCFF721DKV/@@download/ENCFF721DKV.bed.gz
K562,EP300,Single,https://www.encodeproject.org/files/ENCFF763VHB/@@download/ENCFF763VHB.bam,https://www.encodeproject.org/files/ENCFF721DKV/@@download/ENCFF721DKV.bed.gz
K562,EP300,Single,https://www.encodeproject.org/files/ENCFF330CRR/@@download/ENCFF330CRR.bam,https://www.encodeproject.org/files/ENCFF721DKV/@@download/ENCFF721DKV.bed.gz
K562,EP300,Single,https://www.encodeproject.org/files/ENCFF000YVK/@@download/ENCFF000YVK.bam,https://www.encodeproject.org/files/ENCFF721DKV/@@download/ENCFF721DKV.bed.gz
K562,EP300,Single,https://www.encodeproject.org/files/ENCFF485ZPK/@@download/ENCFF485ZPK.bam,https://www.encodeproject.org/files/ENCFF721DKV/@@download/ENCFF721DKV.bed.gz
K562,EP300,Single,https://www.encodeproject.org/files/ENCFF366ROL/@@download/ENCFF366ROL.bam,https://www.encodeproject.org/files/ENCFF721DKV/@@download/ENCFF721DKV.bed.gz
GM12878,CBX3,Single,https://www.encodeproject.org/files/ENCFF279FXW/@@download/ENCFF279FXW.bam,https://www.encodeproject.org/files/ENCFF685NUU/@@download/ENCFF685NUU.bed.gz
GM12878,CBX3,Single,https://www.encodeproject.org/files/ENCFF177HNF/@@download/ENCFF177HNF.bam,https://www.encodeproject.org/files/ENCFF685NUU/@@download/ENCFF685NUU.bed.gz
GM12878,MEF2C,Single,https://www.encodeproject.org/files/ENCFF000NWW/@@download/ENCFF000NWW.bam,https://www.encodeproject.org/files/ENCFF815LEF/@@download/ENCFF815LEF.bed.gz
GM12878,MEF2C,Single,https://www.encodeproject.org/files/ENCFF161DMX/@@download/ENCFF161DMX.bam,https://www.encodeproject.org/files/ENCFF815LEF/@@download/ENCFF815LEF.bed.gz
GM12878,MEF2C,Single,https://www.encodeproject.org/files/ENCFF195HFC/@@download/ENCFF195HFC.bam,https://www.encodeproject.org/files/ENCFF815LEF/@@download/ENCFF815LEF.bed.gz
K562,CTCF,Single,https://www.encodeproject.org/files/ENCFF000PXS/@@download/ENCFF000PXS.bam,https://www.encodeproject.org/files/ENCFF235AXH/@@download/ENCFF235AXH.bed.gz
K562,CTCF,Single,https://www.encodeproject.org/files/ENCFF793JSR/@@download/ENCFF793JSR.bam,https://www.encodeproject.org/files/ENCFF235AXH/@@download/ENCFF235AXH.bed.gz
K562,CTCF,Single,https://www.encodeproject.org/files/ENCFF146HTM/@@download/ENCFF146HTM.bam,https://www.encodeproject.org/files/ENCFF235AXH/@@download/ENCFF235AXH.bed.gz
K562,CTCF,Single,https://www.encodeproject.org/files/ENCFF000BWB/@@download/ENCFF000BWB.bam,https://www.encodeproject.org/files/ENCFF235AXH/@@download/ENCFF235AXH.bed.gz
K562,CTCF,Single,https://www.encodeproject.org/files/ENCFF000RVZ/@@download/ENCFF000RVZ.bam,https://www.encodeproject.org/files/ENCFF235AXH/@@download/ENCFF235AXH.bed.gz
K562,CTCF,Single,https://www.encodeproject.org/files/ENCFF000YLT/@@download/ENCFF000YLT.bam,https://www.encodeproject.org/files/ENCFF235AXH/@@download/ENCFF235AXH.bed.gz
K562,CTCF,Single,https://www.encodeproject.org/files/ENCFF835DYU/@@download/ENCFF835DYU.bam,https://www.encodeproject.org/files/ENCFF235AXH/@@download/ENCFF235AXH.bed.gz
K562,CTCF,Single,https://www.encodeproject.org/files/ENCFF487UYG/@@download/ENCFF487UYG.bam,https://www.encodeproject.org/files/ENCFF235AXH/@@download/ENCFF235AXH.bed.gz
K562,CTCF,Single,https://www.encodeproject.org/files/ENCFF001HTC/@@download/ENCFF001HTC.bam,https://www.encodeproject.org/files/ENCFF235AXH/@@download/ENCFF235AXH.bed.gz
GM12878,BCL11A,Single,https://www.encodeproject.org/files/ENCFF000NSU/@@download/ENCFF000NSU.bam,https://www.encodeproject.org/files/ENCFF289FQM/@@download/ENCFF289FQM.bed.gz
GM12878,BCL11A,Single,https://www.encodeproject.org/files/ENCFF264DVB/@@download/ENCFF264DVB.bam,https://www.encodeproject.org/files/ENCFF289FQM/@@download/ENCFF289FQM.bed.gz
GM12878,BCL11A,Single,https://www.encodeproject.org/files/ENCFF671MIT/@@download/ENCFF671MIT.bam,https://www.encodeproject.org/files/ENCFF289FQM/@@download/ENCFF289FQM.bed.gz
K562 genetically modified using CRISPR,eGFP-ZKSCAN8,Single,https://www.encodeproject.org/files/ENCFF648MOC/@@download/ENCFF648MOC.bam,https://www.encodeproject.org/files/ENCFF839IXS/@@download/ENCFF839IXS.bed.gz
K562 genetically modified using CRISPR,eGFP-ZKSCAN8,Single,https://www.encodeproject.org/files/ENCFF508ZDE/@@download/ENCFF508ZDE.bam,https://www.encodeproject.org/files/ENCFF839IXS/@@download/ENCFF839IXS.bed.gz
GM12878,ELK1,Single,https://www.encodeproject.org/files/ENCFF000VUV/@@download/ENCFF000VUV.bam,https://www.encodeproject.org/files/ENCFF304FFB/@@download/ENCFF304FFB.bed.gz
GM12878,ELK1,Single,https://www.encodeproject.org/files/ENCFF199VLV/@@download/ENCFF199VLV.bam,https://www.encodeproject.org/files/ENCFF304FFB/@@download/ENCFF304FFB.bed.gz
GM12878,ELK1,Single,https://www.encodeproject.org/files/ENCFF164TSL/@@download/ENCFF164TSL.bam,https://www.encodeproject.org/files/ENCFF304FFB/@@download/ENCFF304FFB.bed.gz
K562,KDM4B,Single,https://www.encodeproject.org/files/ENCFF687NJZ/@@download/ENCFF687NJZ.bam,https://www.encodeproject.org/files/ENCFF274QRN/@@download/ENCFF274QRN.bed.gz
K562,KDM4B,Single,https://www.encodeproject.org/files/ENCFF215WEE/@@download/ENCFF215WEE.bam,https://www.encodeproject.org/files/ENCFF274QRN/@@download/ENCFF274QRN.bed.gz
K562,RCOR1,Single,https://www.encodeproject.org/files/ENCFF000YLL/@@download/ENCFF000YLL.bam,https://www.encodeproject.org/files/ENCFF959MXK/@@download/ENCFF959MXK.bed.gz
K562,RCOR1,Single,https://www.encodeproject.org/files/ENCFF513INN/@@download/ENCFF513INN.bam,https://www.encodeproject.org/files/ENCFF959MXK/@@download/ENCFF959MXK.bed.gz
K562,RCOR1,Single,https://www.encodeproject.org/files/ENCFF880QRW/@@download/ENCFF880QRW.bam,https://www.encodeproject.org/files/ENCFF959MXK/@@download/ENCFF959MXK.bed.gz
K562,RCOR1,Single,https://www.encodeproject.org/files/ENCFF000YLE/@@download/ENCFF000YLE.bam,https://www.encodeproject.org/files/ENCFF959MXK/@@download/ENCFF959MXK.bed.gz
K562,RCOR1,Single,https://www.encodeproject.org/files/ENCFF899INX/@@download/ENCFF899INX.bam,https://www.encodeproject.org/files/ENCFF959MXK/@@download/ENCFF959MXK.bed.gz
K562,RCOR1,Single,https://www.encodeproject.org/files/ENCFF072HKU/@@download/ENCFF072HKU.bam,https://www.encodeproject.org/files/ENCFF959MXK/@@download/ENCFF959MXK.bed.gz
K562 genetically modified using stable transfection,eGFP-NR4A1,Single,https://www.encodeproject.org/files/ENCFF586HBG/@@download/ENCFF586HBG.bam,https://www.encodeproject.org/files/ENCFF368NGK/@@download/ENCFF368NGK.bed.gz
K562 genetically modified using stable transfection,eGFP-NR4A1,Single,https://www.encodeproject.org/files/ENCFF387PPQ/@@download/ENCFF387PPQ.bam,https://www.encodeproject.org/files/ENCFF368NGK/@@download/ENCFF368NGK.bed.gz
GM12878,SIN3A,Single,https://www.encodeproject.org/files/ENCFF000WDA/@@download/ENCFF000WDA.bam,https://www.encodeproject.org/files/ENCFF352QMZ/@@download/ENCFF352QMZ.bed.gz
GM12878,SIN3A,Single,https://www.encodeproject.org/files/ENCFF610LIO/@@download/ENCFF610LIO.bam,https://www.encodeproject.org/files/ENCFF352QMZ/@@download/ENCFF352QMZ.bed.gz
GM12878,SIN3A,Single,https://www.encodeproject.org/files/ENCFF299WJB/@@download/ENCFF299WJB.bam,https://www.encodeproject.org/files/ENCFF352QMZ/@@download/ENCFF352QMZ.bed.gz
K562,MYNN,Single,https://www.encodeproject.org/files/ENCFF197FBD/@@download/ENCFF197FBD.bam,https://www.encodeproject.org/files/ENCFF004MPD/@@download/ENCFF004MPD.bed.gz
K562,MYNN,Single,https://www.encodeproject.org/files/ENCFF487NQY/@@download/ENCFF487NQY.bam,https://www.encodeproject.org/files/ENCFF004MPD/@@download/ENCFF004MPD.bed.gz
K562,SREBF1,Single,https://www.encodeproject.org/files/ENCFF838DSG/@@download/ENCFF838DSG.bam,https://www.encodeproject.org/files/ENCFF716GBZ/@@download/ENCFF716GBZ.bed.gz
K562,SREBF1,Single,https://www.encodeproject.org/files/ENCFF592VTW/@@download/ENCFF592VTW.bam,https://www.encodeproject.org/files/ENCFF716GBZ/@@download/ENCFF716GBZ.bed.gz
GM12878,POLR2AphosphoS5,Single,https://www.encodeproject.org/files/ENCFF000OAG/@@download/ENCFF000OAG.bam,https://www.encodeproject.org/files/ENCFF123VNC/@@download/ENCFF123VNC.bed.gz
GM12878,POLR2AphosphoS5,Single,https://www.encodeproject.org/files/ENCFF339TGE/@@download/ENCFF339TGE.bam,https://www.encodeproject.org/files/ENCFF123VNC/@@download/ENCFF123VNC.bed.gz
GM12878,POLR2AphosphoS5,Single,https://www.encodeproject.org/files/ENCFF111JMU/@@download/ENCFF111JMU.bam,https://www.encodeproject.org/files/ENCFF123VNC/@@download/ENCFF123VNC.bed.gz
K562 treated with Interferon gamma for 30 minutes,POLR2A,Single,https://www.encodeproject.org/files/ENCFF000YWH/@@download/ENCFF000YWH.bam,https://www.encodeproject.org/files/ENCFF050JYN/@@download/ENCFF050JYN.bed.gz
K562 treated with Interferon gamma for 30 minutes,POLR2A,Single,https://www.encodeproject.org/files/ENCFF551QPJ/@@download/ENCFF551QPJ.bam,https://www.encodeproject.org/files/ENCFF050JYN/@@download/ENCFF050JYN.bed.gz
K562 treated with Interferon gamma for 30 minutes,POLR2A,Single,https://www.encodeproject.org/files/ENCFF743JWE/@@download/ENCFF743JWE.bam,https://www.encodeproject.org/files/ENCFF050JYN/@@download/ENCFF050JYN.bed.gz
K562,POLR2A,Single,https://www.encodeproject.org/files/ENCFF000YWP/@@download/ENCFF000YWP.bam,https://www.encodeproject.org/files/ENCFF311JHD/@@download/ENCFF311JHD.bed.gz
K562,POLR2A,Single,https://www.encodeproject.org/files/ENCFF740JQR/@@download/ENCFF740JQR.bam,https://www.encodeproject.org/files/ENCFF311JHD/@@download/ENCFF311JHD.bed.gz
K562,POLR2A,Single,https://www.encodeproject.org/files/ENCFF371LNT/@@download/ENCFF371LNT.bam,https://www.encodeproject.org/files/ENCFF311JHD/@@download/ENCFF311JHD.bed.gz
K562,POLR2A,Single,https://www.encodeproject.org/files/ENCFF000RWN/@@download/ENCFF000RWN.bam,https://www.encodeproject.org/files/ENCFF311JHD/@@download/ENCFF311JHD.bed.gz
K562,POLR2A,Single,https://www.encodeproject.org/files/ENCFF232TIW/@@download/ENCFF232TIW.bam,https://www.encodeproject.org/files/ENCFF311JHD/@@download/ENCFF311JHD.bed.gz
K562,POLR2A,Single,https://www.encodeproject.org/files/ENCFF571RLG/@@download/ENCFF571RLG.bam,https://www.encodeproject.org/files/ENCFF311JHD/@@download/ENCFF311JHD.bed.gz
K562,POLR2A,Single,https://www.encodeproject.org/files/ENCFF000YWV/@@download/ENCFF000YWV.bam,https://www.encodeproject.org/files/ENCFF311JHD/@@download/ENCFF311JHD.bed.gz
K562,POLR2A,Single,https://www.encodeproject.org/files/ENCFF000QDM/@@download/ENCFF000QDM.bam,https://www.encodeproject.org/files/ENCFF311JHD/@@download/ENCFF311JHD.bed.gz
K562,POLR2A,Single,https://www.encodeproject.org/files/ENCFF048TRY/@@download/ENCFF048TRY.bam,https://www.encodeproject.org/files/ENCFF311JHD/@@download/ENCFF311JHD.bed.gz
K562,POLR2A,Single,https://www.encodeproject.org/files/ENCFF359UUS/@@download/ENCFF359UUS.bam,https://www.encodeproject.org/files/ENCFF311JHD/@@download/ENCFF311JHD.bed.gz
K562,EGR1,Single,https://www.encodeproject.org/files/ENCFF000PZB/@@download/ENCFF000PZB.bam,https://www.encodeproject.org/files/ENCFF511ZEU/@@download/ENCFF511ZEU.bed.gz
K562,EGR1,Single,https://www.encodeproject.org/files/ENCFF623RBS/@@download/ENCFF623RBS.bam,https://www.encodeproject.org/files/ENCFF511ZEU/@@download/ENCFF511ZEU.bed.gz
K562,EGR1,Single,https://www.encodeproject.org/files/ENCFF052PXH/@@download/ENCFF052PXH.bam,https://www.encodeproject.org/files/ENCFF511ZEU/@@download/ENCFF511ZEU.bed.gz
K562,SMAD1,Single,https://www.encodeproject.org/files/ENCFF847QOA/@@download/ENCFF847QOA.bam,https://www.encodeproject.org/files/ENCFF328DUA/@@download/ENCFF328DUA.bed.gz
K562,SMAD1,Single,https://www.encodeproject.org/files/ENCFF509WOE/@@download/ENCFF509WOE.bam,https://www.encodeproject.org/files/ENCFF328DUA/@@download/ENCFF328DUA.bed.gz
K562,HCFC1,Single,https://www.encodeproject.org/files/ENCFF000YOB/@@download/ENCFF000YOB.bam,https://www.encodeproject.org/files/ENCFF912AHN/@@download/ENCFF912AHN.bed.gz
K562,HCFC1,Single,https://www.encodeproject.org/files/ENCFF282DFJ/@@download/ENCFF282DFJ.bam,https://www.encodeproject.org/files/ENCFF912AHN/@@download/ENCFF912AHN.bed.gz
K562,HCFC1,Single,https://www.encodeproject.org/files/ENCFF906VXN/@@download/ENCFF906VXN.bam,https://www.encodeproject.org/files/ENCFF912AHN/@@download/ENCFF912AHN.bed.gz
K562,MAX,Single,https://www.encodeproject.org/files/ENCFF000YTD/@@download/ENCFF000YTD.bam,https://www.encodeproject.org/files/ENCFF375JMY/@@download/ENCFF375JMY.bed.gz
K562,MAX,Single,https://www.encodeproject.org/files/ENCFF543CKI/@@download/ENCFF543CKI.bam,https://www.encodeproject.org/files/ENCFF375JMY/@@download/ENCFF375JMY.bed.gz
K562,MAX,Single,https://www.encodeproject.org/files/ENCFF172YQZ/@@download/ENCFF172YQZ.bam,https://www.encodeproject.org/files/ENCFF375JMY/@@download/ENCFF375JMY.bed.gz
K562,MAX,Single,https://www.encodeproject.org/files/ENCFF000YTM/@@download/ENCFF000YTM.bam,https://www.encodeproject.org/files/ENCFF375JMY/@@download/ENCFF375JMY.bed.gz
K562,MAX,Single,https://www.encodeproject.org/files/ENCFF000QBS/@@download/ENCFF000QBS.bam,https://www.encodeproject.org/files/ENCFF375JMY/@@download/ENCFF375JMY.bed.gz
K562,MAX,Single,https://www.encodeproject.org/files/ENCFF715OQW/@@download/ENCFF715OQW.bam,https://www.encodeproject.org/files/ENCFF375JMY/@@download/ENCFF375JMY.bed.gz
K562,MAX,Single,https://www.encodeproject.org/files/ENCFF112YUX/@@download/ENCFF112YUX.bam,https://www.encodeproject.org/files/ENCFF375JMY/@@download/ENCFF375JMY.bed.gz
K562 genetically modified using CRISPR,eGFP-E2F5,Single,https://www.encodeproject.org/files/ENCFF107PYI/@@download/ENCFF107PYI.bam,https://www.encodeproject.org/files/ENCFF360GCE/@@download/ENCFF360GCE.bed.gz
K562 genetically modified using CRISPR,eGFP-E2F5,Single,https://www.encodeproject.org/files/ENCFF642OQJ/@@download/ENCFF642OQJ.bam,https://www.encodeproject.org/files/ENCFF360GCE/@@download/ENCFF360GCE.bed.gz
GM12878,ZBED1,Single,https://www.encodeproject.org/files/ENCFF414RUN/@@download/ENCFF414RUN.bam,https://www.encodeproject.org/files/ENCFF846TRX/@@download/ENCFF846TRX.bed.gz
GM12878,ZBED1,Single,https://www.encodeproject.org/files/ENCFF534KZJ/@@download/ENCFF534KZJ.bam,https://www.encodeproject.org/files/ENCFF846TRX/@@download/ENCFF846TRX.bed.gz
